* Abscissa points :   136
* Ordinate points :   156
* BLANK LINE
* Data Channels :   16
* Data Labels : I0	I1	S.Ka	Na.Ka	Mg.Ka	Al.Ka	Si.Ka	P.Ka	Cl.Ka	Pn.Ka	ICR	OCR	TIME	I0STRM	I1STRM	LASER	
* Comments: 
* dwell time = 20.0
* 
* 
* BLANK LINE
* Abscissa points requested :
* 1.0333	1.0283	1.0233	1.0183	1.0133	1.0083	1.0033	0.9983	0.9933	0.9883	0.9833	0.9783	0.9733	0.9683	0.9633	0.9583	0.9533	0.9483	0.9433	0.9383	0.9333	0.9283	0.9233	0.9183	0.9133	0.9083	0.9033	0.8983	0.8933	0.8883	0.8833	0.8783	0.8733	0.8683	0.8633	0.8583	0.8533	0.8483	0.8433	0.8383	0.8333	0.8283	0.8233	0.8183	0.8133	0.8083	0.8033	0.7983	0.7933	0.7883	0.7833	0.7783	0.7733	0.7683	0.7633	0.7583	0.7533	0.7483	0.7433	0.7383	0.7333	0.7283	0.7233	0.7183	0.7133	0.7083	0.7033	0.6983	0.6933	0.6883	0.6833	0.6783	0.6733	0.6683	0.6633	0.6583	0.6533	0.6483	0.6433	0.6383	0.6333	0.6283	0.6233	0.6183	0.6133	0.6083	0.6033	0.5983	0.5933	0.5883	0.5833	0.5783	0.5733	0.5683	0.5633	0.5583	0.5533	0.5483	0.5433	0.5383	0.5333	0.5283	0.5233	0.5183	0.5133	0.5083	0.5033	0.4983	0.4933	0.4883	0.4833	0.4783	0.4733	0.4683	0.4633	0.4583	0.4533	0.4483	0.4433	0.4383	0.4333	0.4283	0.4233	0.4183	0.4133	0.4083	0.4033	0.3983	0.3933	0.3883	0.3833	0.3783	0.3733	0.3683	0.3633	0.3583	
* BLANK LINE
* BLANK LINE
* Ordinate points requested :
* 5.9174	5.9224	5.9274	5.9324	5.9374	5.9424	5.9474	5.9524	5.9574	5.9624	5.9674	5.9724	5.9774	5.9824	5.9874	5.9924	5.9974	6.0024	6.0074	6.0124	6.0174	6.0224	6.0274	6.0324	6.0374	6.0424	6.0474	6.0524	6.0574	6.0624	6.0674	6.0724	6.0774	6.0824	6.0874	6.0924	6.0974	6.1024	6.1074	6.1124	6.1174	6.1224	6.1274	6.1324	6.1374	6.1424	6.1474	6.1524	6.1574	6.1624	6.1674	6.1724	6.1774	6.1824	6.1874	6.1924	6.1974	6.2024	6.2074	6.2124	6.2174	6.2224	6.2274	6.2324	6.2374	6.2424	6.2474	6.2524	6.2574	6.2624	6.2674	6.2724	6.2774	6.2824	6.2874	6.2924	6.2974	6.3024	6.3074	6.3124	6.3174	6.3224	6.3274	6.3324	6.3374	6.3424	6.3474	6.3524	6.3574	6.3624	6.3674	6.3724	6.3774	6.3824	6.3874	6.3924	6.3974	6.4024	6.4074	6.4124	6.4174	6.4224	6.4274	6.4324	6.4374	6.4424	6.4474	6.4524	6.4574	6.4624	6.4674	6.4724	6.4774	6.4824	6.4874	6.4924	6.4974	6.5024	6.5074	6.5124	6.5174	6.5224	6.5274	6.5324	6.5374	6.5424	6.5474	6.5524	6.5574	6.5624	6.5674	6.5724	6.5774	6.5824	6.5874	6.5924	6.5974	6.6024	6.6074	6.6124	6.6174	6.6224	6.6274	6.6324	6.6374	6.6424	6.6474	6.6524	6.6574	6.6624	6.6674	6.6724	6.6774	6.6824	6.6874	6.6924	
* BLANK LINE
* BLANK LINE
* Energy points requested: 
*   2485.0
* BLANK LINE
* DATA
5.9174	1.0333	1	1	19531	1139	22869	6110	133094	6369	1767	775	1628502	1170715	963416412	10	10	10	
5.9174	1.0283	1	1	111	9	136	39	773	36	7	5	9263	6533	5465472	0	0	0	
5.9174	1.0233	1	1	78	5	151	31	749	38	7	3	8562	6376	5583160	0	0	0	
5.9174	1.0183	1	1	109	4	137	27	808	35	10	6	10994	7942	5826372	0	0	0	
5.9174	1.0133	1	1	161	4	122	38	742	40	8	4	7997	5808	5619588	0	0	0	
5.9174	1.0083	1	1	201	13	127	32	703	34	9	4	10565	7474	5340648	0	0	0	
5.9174	1.0033	1	1	146	11	147	32	780	52	7	8	9126	6497	5741072	0	0	0	
5.9174	0.9983	1	1	123	6	141	33	779	31	11	5	10263	7508	5695516	0	0	0	
5.9174	0.9933	1	1	164	8	143	39	873	31	11	7	10212	7309	6144340	0	0	0	
5.9174	0.9883	1	1	176	6	136	29	720	40	12	11	9056	6540	5387552	0	0	0	
5.9174	0.9833	1	1	164	8	147	30	804	31	8	4	10348	7289	5834376	0	0	0	
5.9174	0.9783	1	1	120	2	143	27	689	29	5	4	7648	5598	5263676	0	0	0	
5.9174	0.9733	1	1	93	7	126	42	722	32	13	4	11202	7797	5811844	0	0	0	
5.9174	0.9683	1	1	91	10	132	33	764	39	2	5	8575	6150	5596840	0	0	0	
5.9174	0.9633	1	1	79	10	133	41	800	33	3	9	10175	7449	6236080	0	0	0	
5.9174	0.9583	1	1	86	5	167	27	780	42	12	7	10223	7155	5879248	0	0	0	
5.9174	0.9533	1	1	65	4	131	27	786	26	6	5	8101	5885	5722968	0	0	0	
5.9174	0.9483	1	1	64	5	132	32	833	42	12	7	10797	7646	5478420	0	0	0	
5.9174	0.9433	1	1	69	9	144	21	765	48	10	8	8220	5959	5591996	0	0	0	
5.9174	0.9383	1	1	68	5	142	51	804	35	10	7	10391	7431	5761324	0	0	0	
5.9174	0.9333	1	1	109	8	153	36	901	36	16	6	10240	7488	6176048	0	0	0	
5.9174	0.9283	1	1	95	4	134	42	756	54	11	9	9476	6712	5817344	0	0	0	
5.9174	0.9233	1	1	101	9	136	39	764	45	10	4	10344	7410	5781660	0	0	0	
5.9174	0.9183	1	1	71	10	134	34	761	30	7	2	7827	5704	5607876	0	0	0	
5.9174	0.9133	1	1	97	6	134	36	772	36	3	6	10951	7818	5558392	0	0	0	
5.9174	0.9083	1	1	120	11	123	37	756	48	5	1	8999	6499	5720168	0	0	0	
5.9174	0.9033	1	1	148	7	166	34	804	39	6	3	10575	7683	6170616	0	0	0	
5.9174	0.8983	1	1	251	5	135	40	774	48	12	8	9626	6984	5664888	0	0	0	
5.9174	0.8933	1	1	364	7	139	49	675	39	22	8	10305	7417	5796184	0	0	0	
5.9174	0.8883	1	1	503	4	128	37	666	41	21	11	9335	6898	5665688	0	0	0	
5.9174	0.8833	1	1	396	6	138	36	656	46	13	20	10037	7414	5626336	0	0	0	
5.9174	0.8783	1	1	276	8	126	43	724	41	11	7	9234	6663	5734480	0	0	0	
5.9174	0.8733	1	1	139	12	144	46	788	36	6	6	10006	6975	5927028	0	0	0	
5.9174	0.8683	1	1	122	12	126	50	830	48	11	9	10377	7450	5913064	0	0	0	
5.9174	0.8633	1	1	134	3	159	40	800	33	9	3	8934	6391	5792188	0	0	0	
5.9174	0.8583	1	1	75	4	119	47	701	39	6	6	10409	7266	5498336	0	0	0	
