* Abscissa points :   108
* Ordinate points :   148
* BLANK LINE
* Data Channels :   16
* Data Labels : I0	I1	S.Ka	Na.Ka	Mg.Ka	Al.Ka	Si.Ka	P.Ka	Cl.Ka	Pn.Ka	ICR	OCR	TIME	I0STRM	I1STRM	LASER	
* Comments: 
* dwell time = 10.0
* 
* 
* BLANK LINE
* Abscissa points requested :
* 8.4823	8.3823	8.2823	8.1823	8.0823	7.9823	7.8823	7.7823	7.6823	7.5823	7.4823	7.3823	7.2823	7.1823	7.0823	6.9823	6.8823	6.7823	6.6823	6.5823	6.4823	6.3823	6.2823	6.1823	6.0823	5.9823	5.8823	5.7823	5.6823	5.5823	5.4823	5.3823	5.2823	5.1823	5.0823	4.9823	4.8823	4.7823	4.6823	4.5823	4.4823	4.3823	4.2823	4.1823	4.0823	3.9823	3.8823	3.7823	3.6823	3.5823	3.4823	3.3823	3.2823	3.1823	3.0823	2.9823	2.8823	2.7823	2.6823	2.5823	2.4823	2.3823	2.2823	2.1823	2.0823	1.9823	1.8823	1.7823	1.6823	1.5823	1.4823	1.3823	1.2823	1.1823	1.0823	0.9823	0.8823	0.7823	0.6823	0.5823	0.4823	0.3823	0.2823	0.1823	0.0823	-0.0177	-0.1177	-0.2177	-0.3177	-0.4177	-0.5177	-0.6177	-0.7177	-0.8177	-0.9177	-1.0177	-1.1177	-1.2177	-1.3177	-1.4177	-1.5177	-1.6177	-1.7177	-1.8177	-1.9177	-2.0177	-2.1177	-2.2177	
* BLANK LINE
* BLANK LINE
* Ordinate points requested :
* -8.5922	-8.4922	-8.3922	-8.2922	-8.1922	-8.0922	-7.9922	-7.8922	-7.7922	-7.6922	-7.5922	-7.4922	-7.3922	-7.2922	-7.1922	-7.0922	-6.9922	-6.8922	-6.7922	-6.6922	-6.5922	-6.4922	-6.3922	-6.2922	-6.1922	-6.0922	-5.9922	-5.8922	-5.7922	-5.6922	-5.5922	-5.4922	-5.3922	-5.2922	-5.1922	-5.0922	-4.9922	-4.8922	-4.7922	-4.6922	-4.5922	-4.4922	-4.3922	-4.2922	-4.1922	-4.0922	-3.9922	-3.8922	-3.7922	-3.6922	-3.5922	-3.4922	-3.3922	-3.2922	-3.1922	-3.0922	-2.9922	-2.8922	-2.7922	-2.6922	-2.5922	-2.4922	-2.3922	-2.2922	-2.1922	-2.0922	-1.9922	-1.8922	-1.7922	-1.6922	-1.5922	-1.4922	-1.3922	-1.2922	-1.1922	-1.0922	-0.9922	-0.8922	-0.7922	-0.6922	-0.5922	-0.4922	-0.3922	-0.2922	-0.1922	-0.0922	0.01	0.1078	0.2078	0.3078	0.4078	0.5078	0.6078	0.7078	0.8078	0.9078	1.0078	1.1078	1.2078	1.3078	1.4078	1.5078	1.6078	1.7078	1.8078	1.9078	2.0078	2.1078	2.2078	2.3078	2.4078	2.5078	2.6078	2.7078	2.8078	2.9078	3.0078	3.1078	3.2078	3.3078	3.4078	3.5078	3.6078	3.7078	3.8078	3.9078	4.0078	4.1078	4.2078	4.3078	4.4078	4.5078	4.6078	4.7078	4.8078	4.9078	5.0078	5.1078	5.2078	5.3078	5.4078	5.5078	5.6078	5.7078	5.8078	5.9078	6.0078	6.1078	
* BLANK LINE
* BLANK LINE
* Energy points requested: 
*   2485.0
* BLANK LINE
* DATA
-8.5922	8.4823	1	1	14697	1015	15511	7599	130545	6202	3475	697	1625880	1165268	962738352	10	10	10	
-8.5922	8.3823	1	1	47	5	60	24	480	23	15	3	5062	3745	3886300	0	0	0	
-8.5922	8.2823	1	1	41	3	48	23	355	17	7	5	6592	4452	3397648	0	0	0	
-8.5922	8.1823	1	1	46	0	41	22	347	13	17	0	5869	4110	3081360	0	0	0	
-8.5922	8.0823	1	1	37	1	37	21	365	24	6	1	5049	3747	2886716	0	0	0	
-8.5922	7.9823	1	1	45	1	43	10	327	17	12	1	4175	3116	2762344	0	0	0	
-8.5922	7.8823	1	1	44	0	33	14	341	18	20	2	3684	2663	2761688	0	0	0	
-8.5922	7.7823	1	1	39	4	37	21	230	17	13	0	4990	3654	2785980	0	0	0	
-8.5922	7.6823	1	1	47	1	38	25	290	12	10	0	5650	3914	2825704	0	0	0	
-8.5922	7.5823	1	1	41	3	37	19	214	16	21	1	5086	3520	2850836	0	0	0	
-8.5922	7.4823	1	1	27	2	19	11	160	10	13	2	4493	3223	2821656	0	0	0	
-8.5922	7.3823	1	1	37	0	13	8	96	13	25	4	4141	2709	2833800	0	0	0	
-8.5922	7.2823	1	1	37	2	16	7	72	5	19	2	3966	2814	2869256	0	0	0	
-8.5922	7.1823	1	1	29	0	10	3	63	0	30	0	3679	2481	2874984	0	0	0	
-8.5922	7.0823	1	1	45	0	6	0	59	3	33	1	3482	2529	2896788	0	0	0	
-8.5922	6.9823	1	1	23	0	7	3	57	7	25	0	3499	2478	2849492	0	0	0	
-8.5922	6.8823	1	1	44	2	9	7	95	7	19	1	4692	3295	2867708	0	0	0	
-8.5922	6.7823	1	1	36	2	20	6	174	9	26	4	4753	3189	2870004	0	0	0	
-8.5922	6.6823	1	1	41	3	28	17	277	11	18	1	4474	3228	2877844	0	0	0	
-8.5922	6.5823	1	1	36	4	22	16	318	13	15	2	4086	2948	2909192	0	0	0	
-8.5922	6.4823	1	1	23	2	32	18	315	21	16	1	3525	2605	2858200	0	0	0	
-8.5922	6.3823	1	1	24	1	27	21	389	9	11	0	3609	2696	2861264	0	0	0	
-8.5922	6.2823	1	1	27	3	45	26	405	18	13	4	5712	4120	2877296	0	0	0	
-8.5922	6.1823	1	1	31	5	31	22	422	20	11	1	5056	3686	2884604	0	0	0	
-8.5922	6.0823	1	1	39	2	34	18	352	14	9	4	4520	3154	2902512	0	0	0	
-8.5922	5.9823	1	1	43	1	36	18	341	18	4	2	3807	2810	2870044	0	0	0	
-8.5922	5.8823	1	1	27	5	38	14	400	23	4	0	3848	2890	2871932	0	0	0	
-8.5922	5.7823	1	1	31	2	32	15	359	14	9	0	6015	3972	2869512	0	0	0	
-8.5922	5.6823	1	1	25	0	35	19	355	9	7	2	5291	3802	2880408	0	0	0	
-8.5922	5.5823	1	1	27	1	26	13	341	15	10	0	4776	3420	2903752	0	0	0	
-8.5922	5.4823	1	1	34	1	45	21	331	18	6	1	4199	2960	2879256	0	0	0	
-8.5922	5.3823	1	1	28	2	31	18	370	18	9	1	3704	2777	2858648	0	0	0	
-8.5922	5.2823	1	1	40	1	29	20	426	18	6	0	5977	3969	2887892	0	0	0	
-8.5922	5.1823	1	1	26	1	42	27	421	15	8	1	5346	3712	2873064	0	0	0	
