* Abscissa points :   117
* Ordinate points :   167
* BLANK LINE
* Data Channels :   16
* Data Labels : I0	I1	S.Ka	Na.Ka	Mg.Ka	Al.Ka	Si.Ka	P.Ka	Cl.Ka	Pn.Ka	ICR	OCR	TIME	I0STRM	I1STRM	LASER	
* Comments: 
* dwell time = 10.0
* 
* 
* BLANK LINE
* Abscissa points requested :
* 1.7833	1.7583	1.7333	1.7083	1.6833	1.6583	1.6333	1.6083	1.5833	1.5583	1.5333	1.5083	1.4833	1.4583	1.4333	1.4083	1.3833	1.3583	1.3333	1.3083	1.2833	1.2583	1.2333	1.2083	1.1833	1.1583	1.1333	1.1083	1.0833	1.0583	1.0333	1.0083	0.9833	0.9583	0.9333	0.9083	0.8833	0.8583	0.8333	0.8083	0.7833	0.7583	0.7333	0.7083	0.6833	0.6583	0.6333	0.6083	0.5833	0.5583	0.5333	0.5083	0.4833	0.4583	0.4333	0.4083	0.3833	0.3583	0.3333	0.3083	0.2833	0.2583	0.2333	0.2083	0.1833	0.1583	0.1333	0.1083	0.0833	0.0583	0.0333	0.0083	-0.0167	-0.0417	-0.0667	-0.0917	-0.1167	-0.1417	-0.1667	-0.1917	-0.2167	-0.2417	-0.2667	-0.2917	-0.3167	-0.3417	-0.3667	-0.3917	-0.4167	-0.4417	-0.4667	-0.4917	-0.5167	-0.5417	-0.5667	-0.5917	-0.6167	-0.6417	-0.6667	-0.6917	-0.7167	-0.7417	-0.7667	-0.7917	-0.8167	-0.8417	-0.8667	-0.8917	-0.9167	-0.9417	-0.9667	-0.9917	-1.0167	-1.0417	-1.0667	-1.0917	-1.1167	
* BLANK LINE
* BLANK LINE
* Ordinate points requested :
* 3.0924	3.1174	3.1424	3.1674	3.1924	3.2174	3.2424	3.2674	3.2924	3.3174	3.3424	3.3674	3.3924	3.4174	3.4424	3.4674	3.4924	3.5174	3.5424	3.5674	3.5924	3.6174	3.6424	3.6674	3.6924	3.7174	3.7424	3.7674	3.7924	3.8174	3.8424	3.8674	3.8924	3.9174	3.9424	3.9674	3.9924	4.0174	4.0424	4.0674	4.0924	4.1174	4.1424	4.1674	4.1924	4.2174	4.2424	4.2674	4.2924	4.3174	4.3424	4.3674	4.3924	4.4174	4.4424	4.4674	4.4924	4.5174	4.5424	4.5674	4.5924	4.6174	4.6424	4.6674	4.6924	4.7174	4.7424	4.7674	4.7924	4.8174	4.8424	4.8674	4.8924	4.9174	4.9424	4.9674	4.9924	5.0174	5.0424	5.0674	5.0924	5.1174	5.1424	5.1674	5.1924	5.2174	5.2424	5.2674	5.2924	5.3174	5.3424	5.3674	5.3924	5.4174	5.4424	5.4674	5.4924	5.5174	5.5424	5.5674	5.5924	5.6174	5.6424	5.6674	5.6924	5.7174	5.7424	5.7674	5.7924	5.8174	5.8424	5.8674	5.8924	5.9174	5.9424	5.9674	5.9924	6.0174	6.0424	6.0674	6.0924	6.1174	6.1424	6.1674	6.1924	6.2174	6.2424	6.2674	6.2924	6.3174	6.3424	6.3674	6.3924	6.4174	6.4424	6.4674	6.4924	6.5174	6.5424	6.5674	6.5924	6.6174	6.6424	6.6674	6.6924	6.7174	6.7424	6.7674	6.7924	6.8174	6.8424	6.8674	6.8924	6.9174	6.9424	6.9674	6.9924	7.0174	7.0424	7.0674	7.0924	7.1174	7.1424	7.1674	7.1924	7.2174	7.2424	
* BLANK LINE
* BLANK LINE
* Energy points requested: 
*   2485.0
* BLANK LINE
* DATA
3.0924	1.7833	1	1	17242	1035	19919	5716	122430	5809	1297	734	1585324	1132839	944169256	10	10	10	
3.0924	1.7583	1	1	40	2	65	16	348	19	3	1	4614	3258	2694936	0	0	0	
3.0924	1.7333	1	1	61	2	46	18	311	11	6	0	4152	3169	2667292	0	0	0	
3.0924	1.7083	1	1	99	7	54	14	357	19	5	4	3761	2611	2649416	0	0	0	
3.0924	1.6833	1	1	127	1	51	12	300	20	3	2	4359	3177	2744028	0	0	0	
3.0924	1.6583	1	1	93	1	58	16	363	22	7	5	5683	4045	2780964	0	0	0	
3.0924	1.6333	1	1	40	4	56	19	417	12	8	2	5020	3469	2769096	0	0	0	
3.0924	1.6083	1	1	89	3	63	20	401	17	8	0	4393	3178	2806028	0	0	0	
3.0924	1.5833	1	1	40	3	71	18	347	15	6	2	3667	2654	2817240	0	0	0	
3.0924	1.5583	1	1	111	3	61	15	342	25	8	2	5225	3743	2844432	0	0	0	
3.0924	1.5333	1	1	71	5	60	21	360	17	4	3	5792	4132	2925768	0	0	0	
3.0924	1.5083	1	1	34	1	58	12	354	23	2	5	4729	3356	2806048	0	0	0	
3.0924	1.4833	1	1	152	1	60	18	336	15	6	2	4402	3179	2888808	0	0	0	
3.0924	1.4583	1	1	69	1	65	19	352	20	4	5	3764	2701	2855056	0	0	0	
3.0924	1.4333	1	1	71	2	57	21	306	13	2	5	5984	4338	2840508	0	0	0	
3.0924	1.4083	1	1	84	2	52	15	375	16	7	3	5299	3830	2884188	0	0	0	
3.0924	1.3833	1	1	59	4	63	20	387	20	5	1	4957	3616	2938312	0	0	0	
3.0924	1.3583	1	1	99	2	66	22	370	14	6	0	4096	3083	2820092	0	0	0	
3.0924	1.3333	1	1	95	2	61	16	363	13	7	1	4843	3515	2876108	0	0	0	
3.0924	1.3083	1	1	54	2	64	21	405	22	2	5	5732	4148	2909012	0	0	0	
3.0924	1.2833	1	1	35	5	71	23	385	20	3	2	5052	3757	2891236	0	0	0	
3.0924	1.2583	1	1	27	2	63	8	392	17	7	3	4420	3223	2854508	0	0	0	
3.0924	1.2333	1	1	41	3	70	13	361	10	5	2	3933	2941	2903956	0	0	0	
3.0924	1.2083	1	1	62	2	44	17	321	17	5	1	3984	2803	2829796	0	0	0	
3.0924	1.1833	1	1	64	7	83	19	380	14	4	3	6213	4389	2921468	0	0	0	
3.0924	1.1583	1	1	163	2	52	16	345	23	7	7	5266	3626	2906284	0	0	0	
3.0924	1.1333	1	1	317	3	58	18	311	23	16	12	4586	3214	2890000	0	0	0	
3.0924	1.1083	1	1	256	3	42	16	327	20	8	5	4537	3201	2829908	0	0	0	
3.0924	1.0833	1	1	85	1	55	24	412	24	7	5	5787	3868	2866176	0	0	0	
3.0924	1.0583	1	1	74	3	53	22	338	20	1	3	5104	3669	2873688	0	0	0	
3.0924	1.0333	1	1	46	3	45	24	361	24	4	1	4459	3263	2934096	0	0	0	
3.0924	1.0083	1	1	56	3	39	20	350	13	7	3	3707	2781	2811664	0	0	0	
3.0924	0.9833	1	1	48	2	34	18	309	25	11	2	4262	3195	2927960	0	0	0	
3.0924	0.9583	1	1	60	2	40	18	339	23	6	3	5674	4186	2861404	0	0	0	
3.0924	0.9333	1	1	38	7	46	23	396	17	6	3	5159	3681	2863184	0	0	0	
3.0924	0.9083	1	1	104	6	58	15	401	18	6	4	4690	3275	2885264	0	0	0	
3.0924	0.8833	1	1	113	0	57	16	385	11	4	0	4013	2909	2929092	0	0	0	
