-11.0095	4.8785	1	1	54	4	0	3	29	30	56	5461	3849	2858368	0	0	0	
-11.0095	4.7785	1	1	68	3	1	0	10	11	42	5094	3711	2875828	0	0	0	
-11.0095	4.6785	1	1	55	2	2	1	12	9	46	4915	3346	2875268	0	0	0	
-11.0095	4.5785	1	1	52	2	0	1	12	14	37	4584	3243	2910208	0	0	0	
-11.0095	4.4785	1	1	34	0	0	5	13	23	42	4317	3128	2869524	0	0	0	
-11.0095	4.3785	1	1	48	0	2	4	19	14	33	4176	2893	2879632	0	0	0	
-11.0095	4.2785	1	1	29	1	1	5	36	17	27	3826	2830	2871900	0	0	0	
-11.0095	4.1785	1	1	36	0	1	9	32	33	23	3692	2604	2873556	0	0	0	
-11.0095	4.0785	1	1	34	0	1	9	51	51	23	3504	2629	2904468	0	0	0	
-11.0095	3.9785	1	1	36	2	1	9	54	57	19	3705	2557	2875796	0	0	0	
-11.0095	3.8785	1	1	39	4	4	20	99	91	30	5068	3512	2874760	0	0	0	
-11.0095	3.7785	1	1	49	2	0	20	122	116	21	4832	3491	2875424	0	0	0	
-11.0095	3.6785	1	1	31	1	4	28	164	121	27	4412	3137	2877756	0	0	0	
-11.0095	3.5785	1	1	21	1	3	26	191	167	8	4036	2949	2891940	0	0	0	
-11.0095	3.4785	1	1	24	0	7	31	203	171	12	3465	2628	2884316	0	0	0	
-11.0095	3.3785	1	1	31	4	8	52	189	228	19	3154	2440	2871876	0	0	0	
-11.0095	3.2785	1	1	22	3	5	48	223	236	4	5760	4085	2862024	0	0	0	
-11.0095	3.1785	1	1	30	2	7	53	283	245	13	5223	3714	2874620	0	0	0	
-11.0095	3.0785	1	1	28	6	9	58	291	263	11	4722	3393	2904200	0	0	0	
-11.0095	2.9785	1	1	27	2	3	64	288	236	16	3865	2841	2883284	0	0	0	
-11.0095	2.8785	1	1	24	2	6	66	281	257	11	4740	3452	2873472	0	0	0	
-11.0095	2.7785	1	1	33	3	6	44	320	254	14	5825	4063	2883804	0	0	0	
-11.0095	2.6785	1	1	28	3	7	55	280	260	22	4931	3585	2866612	0	0	0	
-11.0095	2.5785	1	1	21	4	2	56	266	239	18	4130	3102	2886272	0	0	0	
-11.0095	2.4785	1	1	18	4	4	52	272	257	16	3876	2890	2878544	0	0	0	
-11.0095	2.3785	1	1	21	9	3	68	293	210	11	6170	4451	2885720	0	0	0	
-11.0095	2.2785	1	1	32	4	5	64	270	205	11	5393	3764	2875476	0	0	0	
-11.0095	2.1785	1	1	33	5	7	62	260	243	8	4612	3284	2881608	0	0	0	
-11.0095	2.0785	1	1	23	0	3	48	251	231	16	3872	2917	2881168	0	0	0	
-11.0095	1.9785	1	1	27	4	3	45	263	227	14	4677	3239	2885008	0	0	0	
-11.0095	1.8785	1	1	26	5	8	68	291	233	12	5877	4218	2885044	0	0	0	
-11.0095	1.7785	1	1	27	4	3	59	231	265	19	4994	3798	2868508	0	0	0	
-11.0095	1.6785	1	1	30	4	10	60	279	190	12	4351	3159	2852296	0	0	0	
-11.0095	1.5785	1	1	27	5	5	48	238	219	30	3981	2968	2894476	0	0	0	
-11.0095	1.4785	1	1	38	4	6	56	251	207	26	5941	4220	2891340	0	0	0	
-11.0095	1.3785	1	1	41	1	3	37	220	180	25	5115	3569	2888424	0	0	0	
-11.0095	1.2785	1	1	59	2	6	38	174	150	24	4444	3177	2874080	0	0	0	
-11.0095	1.1785	1	1	50	3	4	32	147	124	43	3900	2778	2877132	0	0	0	
-11.0095	1.0785	1	1	57	3	2	31	117	109	36	3477	2493	2882108	0	0	0	
-11.0095	0.9785	1	1	64	1	1	19	78	75	28	3803	2736	2875716	0	0	0	
-11.0095	0.8785	1	1	81	2	0	13	62	47	51	5827	4068	2887076	0	0	0	
-11.0095	0.7785	1	1	70	5	1	4	23	15	55	5335	3695	2882324	0	0	0	
-11.0095	0.6785	1	1	77	1	2	4	16	15	39	4878	3412	2864188	0	0	0	
-11.0095	0.5785	1	1	76	4	0	3	8	4	75	4558	3184	2892012	0	0	0	
-11.0095	0.4785	1	1	77	5	2	2	6	6	59	4278	2970	2869160	0	0	0	
-11.0095	0.3785	1	1	97	1	0	1	7	9	84	4104	2899	2891836	0	0	0	
-11.0095	0.2785	1	1	88	2	1	1	2	2	48	3648	2399	2884696	0	0	0	
-11.0095	0.1785	1	1	85	2	2	0	4	10	58	3375	2309	2873160	0	0	0	
-11.0095	0.0785	1	1	90	1	0	1	4	4	65	3014	2120	2872800	0	0	0	
-11.0095	-0.0215	1	1	57	0	1	1	0	7	65	3230	2406	2870996	0	0	0	
-11.0095	-0.1215	1	1	88	2	1	0	5	8	71	5149	3783	2898600	0	0	0	
-11.0095	-0.2215	1	1	82	3	1	1	3	7	62	4778	3355	2881360	0	0	0	
-11.0095	-0.3215	1	1	69	4	0	1	8	8	74	4468	3240	2878648	0	0	0	
-11.0095	-0.4215	1	1	97	2	1	1	11	12	62	3953	2770	2869992	0	0	0	
-11.0095	-0.5215	1	1	64	1	0	2	23	24	63	3626	2525	2869768	0	0	0	
-11.0095	-0.6215	1	1	75	1	0	0	22	30	63	3427	2549	2888344	0	0	0	
-11.0095	-0.7215	1	1	80	4	1	2	28	26	54	3114	2263	2893204	0	0	0	
-11.0095	-0.8215	1	1	82	1	1	1	21	39	61	2806	2140	2871496	0	0	0	
-11.0095	-0.9215	1	1	97	3	1	1	29	28	69	2587	1940	2890108	0	0	0	
-11.0095	-1.0215	1	1	71	1	0	2	39	30	82	2678	2083	2870100	0	0	0	
-11.0095	-1.1215	1	1	75	0	1	1	45	41	51	5702	3907	2875768	0	0	0	
-11.0095	-1.2215	1	1	80	2	0	2	60	46	56	5309	3680	2903508	0	0	0	
-11.0095	-1.3215	1	1	76	3	0	0	52	44	66	4844	3473	2859988	0	0	0	
-11.0095	-1.4215	1	1	90	1	0	2	26	29	68	4363	3016	2880468	0	0	0	
-11.0095	-1.5215	1	1	77	2	0	2	7	10	69	4034	2912	2858284	0	0	0	
-11.0095	-1.6215	1	1	81	1	0	2	15	22	73	3676	2674	2892636	0	0	0	
-11.0095	-1.7215	1	1	81	2	0	1	16	20	71	3402	2418	2894132	0	0	0	
-11.0095	-1.8215	1	1	85	1	1	1	8	7	62	3127	2341	2875880	0	0	0	
-11.0095	-1.9215	1	1	69	0	0	1	6	13	64	2855	2150	2896800	0	0	0	
-11.0095	-2.0215	1	1	79	6	1	4	6	10	72	2895	2216	2858636	0	0	0	
-11.0095	-2.1215	1	1	103	3	2	4	8	9	79	5720	3936	2870856	0	0	0	
-11.0095	-2.2215	1	1	80	5	0	0	6	9	50	5316	3465	2883720	0	0	0	
-11.0095	-2.3215	1	1	90	2	0	1	3	5	59	4774	3233	2884144	0	0	0	
-11.0095	-2.4215	1	1	80	2	0	1	6	10	59	4530	3148	2891448	0	0	0	
-11.0095	-2.5215	1	1	103	2	0	1	2	6	58	4267	3070	2869716	0	0	0	
-11.0095	-2.6215	1	1	86	2	0	1	0	5	67	3929	2850	2879124	0	0	0	
-11.0095	-2.7215	1	1	79	5	2	0	0	3	59	3590	2622	2892628	0	0	0	
-11.0095	-2.8215	1	1	87	2	2	0	3	3	72	3398	2427	2877844	0	0	0	
-11.0095	-2.9215	1	1	83	1	0	0	1	3	87	3258	2468	2886728	0	0	0	
-11.0095	-3.0215	1	1	92	1	0	1	0	2	75	2819	2045	2852500	0	0	0	
-11.0095	-3.1215	1	1	83	0	1	1	4	7	69	3164	2214	2876352	0	0	0	
-11.0095	-3.2215	1	1	86	1	0	1	7	4	56	4935	3456	2892852	0	0	0	
-11.0095	-3.3215	1	1	85	5	0	0	1	6	51	4569	3139	2877184	0	0	0	
-11.0095	-3.4215	1	1	106	2	2	2	0	4	63	4115	2835	2899412	0	0	0	
-11.0095	-3.5215	1	1	81	2	0	0	4	5	68	3774	2734	2864032	0	0	0	
-11.0095	-3.6215	1	1	77	4	1	1	3	6	58	3457	2433	2867384	0	0	0	
-11.0095	-3.7215	1	1	97	0	1	1	2	7	62	3212	2235	2891040	0	0	0	
-11.0095	-3.8215	1	1	77	3	0	1	1	4	76	2900	2159	2886504	0	0	0	
-11.0095	-3.9215	1	1	83	0	1	1	4	4	77	2803	2104	2896264	0	0	0	
-11.0095	-4.0215	1	1	77	1	0	0	4	7	68	2442	1844	2869572	0	0	0	
-11.0095	-4.1215	1	1	63	3	1	1	1	7	66	2286	1715	2874028	0	0	0	
-11.0095	-4.2215	1	1	86	2	0	1	8	5	70	2838	2068	2869192	0	0	0	
-11.0095	-4.3215	1	1	88	4	0	1	10	3	66	5467	3992	2886608	0	0	0	
-11.0095	-4.4215	1	1	40	2	0	2	2	1	16	1229	843	1447462	0	0	0	
-11.0095	-4.5215	1	1	26	0	0	0	3	2	28	1048	784	1430198	0	0	0	
-10.9095	9.1785	1	1	26851	898	1757	14348	57648	50453	4652	1579971	1130794	976816268	10	10	10	
-10.9095	9.0785	1	1	101	4	5	52	202	182	31	6581	4649	3902172	0	0	0	
-10.9095	8.9785	1	1	97	3	5	40	197	161	30	6536	4613	3359968	0	0	0	
-10.9095	8.8785	1	1	94	4	2	41	186	176	15	5159	3665	3064960	0	0	0	
-10.9095	8.7785	1	1	77	4	1	51	186	194	30	4382	3206	2881924	0	0	0	
-10.9095	8.6785	1	1	76	3	3	41	174	163	17	3546	2587	2788004	0	0	0	
-10.9095	8.5785	1	1	92	4	8	60	186	194	20	5752	4049	2784632	0	0	0	
-10.9095	8.4785	1	1	80	1	7	43	175	175	17	5155	3557	2771776	0	0	0	
-10.9095	8.3785	1	1	78	4	1	39	173	140	19	4567	3253	2817608	0	0	0	
-10.9095	8.2785	1	1	79	3	3	51	187	171	16	4049	2869	2832488	0	0	0	
-10.9095	8.1785	1	1	84	5	6	47	217	172	15	4158	3051	2851584	0	0	0	
-10.9095	8.0785	1	1	91	3	6	56	222	165	17	5986	4225	2859276	0	0	0	
-10.9095	7.9785	1	1	102	5	5	47	217	183	29	5287	3667	2829056	0	0	0	
-10.9095	7.8785	1	1	95	5	9	51	210	160	25	4454	3102	2862880	0	0	0	
-10.9095	7.7785	1	1	99	0	4	52	184	152	31	3920	2767	2876256	0	0	0	
-10.9095	7.6785	1	1	108	2	3	41	149	144	37	6010	4357	2887572	0	0	0	
-10.9095	7.5785	1	1	101	4	7	26	131	117	37	5355	3843	2887048	0	0	0	
-10.9095	7.4785	1	1	104	4	4	31	128	104	47	4759	3270	2853216	0	0	0	
-10.9095	7.3785	1	1	90	0	3	21	97	75	42	4070	2905	2869632	0	0	0	
-10.9095	7.2785	1	1	86	4	2	21	88	87	52	3574	2666	2880364	0	0	0	
-10.9095	7.1785	1	1	77	2	2	20	74	61	43	3347	2400	2886268	0	0	0	
-10.9095	7.0785	1	1	71	1	2	19	75	65	45	4387	2996	2894788	0	0	0	
-10.9095	6.9785	1	1	57	5	4	19	84	98	26	5600	4000	2861108	0	0	0	
-10.9095	6.8785	1	1	75	4	4	18	94	93	35	5108	3667	2886228	0	0	0	
-10.9095	6.7785	1	1	67	4	6	25	124	106	23	4716	3232	2873812	0	0	0	
-10.9095	6.6785	1	1	61	4	3	34	149	113	11	4166	2895	2875572	0	0	0	
-10.9095	6.5785	1	1	48	1	5	31	181	154	10	3822	2815	2909180	0	0	0	
-10.9095	6.4785	1	1	45	2	7	30	178	139	17	3856	2953	2849164	0	0	0	
-10.9095	6.3785	1	1	44	3	6	38	215	151	9	5738	3937	2864552	0	0	0	
-10.9095	6.2785	1	1	55	3	5	41	206	198	9	5191	3724	2883884	0	0	0	
-10.9095	6.1785	1	1	53	4	9	42	223	192	15	4637	3302	2899336	0	0	0	
-10.9095	6.0785	1	1	59	6	5	49	227	204	11	4019	2892	2898980	0	0	0	
-10.9095	5.9785	1	1	79	6	10	55	247	192	7	4399	3062	2869024	0	0	0	
-10.9095	5.8785	1	1	70	5	8	50	255	245	22	5839	4176	2867888	0	0	0	
-10.9095	5.7785	1	1	59	3	6	43	228	224	12	4982	3619	2867580	0	0	0	
-10.9095	5.6785	1	1	64	2	5	62	264	221	22	4254	3182	2879240	0	0	0	
-10.9095	5.5785	1	1	67	0	6	58	236	215	20	3728	2783	2906096	0	0	0	
-10.9095	5.4785	1	1	82	9	9	47	213	180	25	5893	4175	2868096	0	0	0	
-10.9095	5.3785	1	1	72	4	4	52	203	118	36	5319	3688	2871424	0	0	0	
-10.9095	5.2785	1	1	79	4	2	48	145	136	27	4505	3360	2888936	0	0	0	
-10.9095	5.1785	1	1	68	2	4	34	109	121	42	3933	2792	2870676	0	0	0	
-10.9095	5.0785	1	1	75	3	2	20	85	88	46	3514	2662	2907148	0	0	0	
-10.9095	4.9785	1	1	83	4	0	14	50	73	56	3088	2338	2870984	0	0	0	
-10.9095	4.8785	1	1	61	0	1	2	22	17	33	5370	3615	2864644	0	0	0	
-10.9095	4.7785	1	1	58	1	0	3	10	8	30	5587	3777	2871060	0	0	0	
-10.9095	4.6785	1	1	58	2	0	2	9	18	34	5247	3594	2872244	0	0	0	
-10.9095	4.5785	1	1	60	1	0	2	16	19	37	5044	3513	2914196	0	0	0	
-10.9095	4.4785	1	1	47	2	0	0	20	18	34	4554	3205	2870052	0	0	0	
-10.9095	4.3785	1	1	38	3	0	5	19	20	37	4419	2984	2880832	0	0	0	
-10.9095	4.2785	1	1	37	1	1	2	39	31	25	4229	2953	2872068	0	0	0	
-10.9095	4.1785	1	1	49	1	1	5	44	29	22	3920	2716	2861412	0	0	0	
-10.9095	4.0785	1	1	32	1	3	18	48	39	26	3756	2747	2911856	0	0	0	
-10.9095	3.9785	1	1	30	0	1	14	73	63	26	3649	2774	2881400	0	0	0	
-10.9095	3.8785	1	1	32	1	2	13	84	78	21	3702	2602	2870716	0	0	0	
-10.9095	3.7785	1	1	32	2	0	19	126	86	22	4961	3521	2878316	0	0	0	
-10.9095	3.6785	1	1	41	0	5	30	138	119	10	4792	3456	2869088	0	0	0	
-10.9095	3.5785	1	1	22	1	3	29	185	119	17	4389	3119	2897740	0	0	0	
-10.9095	3.4785	1	1	32	2	5	44	178	155	11	4028	2900	2882060	0	0	0	
-10.9095	3.3785	1	1	21	5	2	43	220	209	9	3479	2648	2872168	0	0	0	
-10.9095	3.2785	1	1	29	3	4	29	246	207	10	3552	2632	2863136	0	0	0	
-10.9095	3.1785	1	1	34	5	8	67	292	242	9	5700	4186	2874164	0	0	0	
-10.9095	3.0785	1	1	23	4	8	41	295	222	7	4918	3395	2905108	0	0	0	
-10.9095	2.9785	1	1	24	1	6	52	287	238	13	4375	3121	2882192	0	0	0	
-10.9095	2.8785	1	1	32	2	5	82	297	252	13	3723	2825	2878140	0	0	0	
-10.9095	2.7785	1	1	27	4	4	50	293	237	8	5583	3914	2881580	0	0	0	
-10.9095	2.6785	1	1	22	5	9	56	304	280	12	5414	3963	2862732	0	0	0	
-10.9095	2.5785	1	1	27	3	3	62	316	238	17	4658	3186	2884624	0	0	0	
-10.9095	2.4785	1	1	21	0	3	70	262	237	14	3984	2956	2881900	0	0	0	
-10.9095	2.3785	1	1	20	5	9	44	299	219	11	4769	3461	2888580	0	0	0	
-10.9095	2.2785	1	1	20	4	10	50	286	216	11	5731	4024	2878740	0	0	0	
-10.9095	2.1785	1	1	34	4	8	53	268	222	15	5052	3713	2875796	0	0	0	
-10.9095	2.0785	1	1	24	2	9	70	225	247	15	4322	3256	2884180	0	0	0	
-10.9095	1.9785	1	1	23	2	3	55	269	249	16	3617	2714	2881208	0	0	0	
-10.9095	1.8785	1	1	31	2	10	55	241	185	14	5510	3804	2882708	0	0	0	
-10.9095	1.7785	1	1	30	3	7	57	246	240	13	5496	3991	2868156	0	0	0	
-10.9095	1.6785	1	1	28	3	8	42	262	223	16	4724	3378	2861320	0	0	0	
-10.9095	1.5785	1	1	42	4	4	44	225	189	23	4133	3097	2889896	0	0	0	
-10.9095	1.4785	1	1	35	2	9	45	221	200	29	3712	2776	2886196	0	0	0	
-10.9095	1.3785	1	1	38	3	5	49	197	157	34	6017	4407	2889536	0	0	0	
-10.9095	1.2785	1	1	52	4	5	29	171	163	21	5372	3902	2881188	0	0	0	
-10.9095	1.1785	1	1	49	7	4	24	166	139	50	4661	3479	2876368	0	0	0	
-10.9095	1.0785	1	1	57	1	5	28	105	82	51	4160	2973	2881896	0	0	0	
-10.9095	0.9785	1	1	75	3	1	17	70	60	59	3638	2688	2876948	0	0	0	
-10.9095	0.8785	1	1	66	1	1	11	36	35	39	3239	2414	2882912	0	0	0	
-10.9095	0.7785	1	1	73	3	1	7	20	20	67	3179	2269	2874184	0	0	0	
-10.9095	0.6785	1	1	71	3	2	1	13	13	56	5676	3793	2869880	0	0	0	
-10.9095	0.5785	1	1	82	1	1	0	6	19	56	5532	3919	2899956	0	0	0	
-10.9095	0.4785	1	1	88	0	1	3	10	11	47	5206	3456	2866048	0	0	0	
-10.9095	0.3785	1	1	85	1	1	0	5	6	52	4740	3313	2892104	0	0	0	
-10.9095	0.2785	1	1	88	6	0	1	6	11	53	4450	3068	2874544	0	0	0	
-10.9095	0.1785	1	1	88	6	0	1	9	5	78	4129	2702	2871892	0	0	0	
-10.9095	0.0785	1	1	87	0	1	1	2	10	53	3889	2668	2889364	0	0	0	
-10.9095	-0.0215	1	1	93	0	1	1	13	11	58	3597	2677	2868564	0	0	0	
-10.9095	-0.1215	1	1	102	2	2	3	13	11	55	3372	2387	2901360	0	0	0	
-10.9095	-0.2215	1	1	77	3	2	2	10	27	74	3048	2337	2870460	0	0	0	
-10.9095	-0.3215	1	1	65	0	1	3	25	21	60	4056	2860	2875656	0	0	0	
-10.9095	-0.4215	1	1	95	0	1	1	34	21	56	4919	3375	2882176	0	0	0	
-10.9095	-0.5215	1	1	92	4	1	1	57	27	60	4485	3131	2863060	0	0	0	
-10.9095	-0.6215	1	1	84	4	1	0	45	55	54	4013	2932	2886964	0	0	0	
-10.9095	-0.7215	1	1	81	0	0	0	48	59	48	3777	2763	2895316	0	0	0	
-10.9095	-0.8215	1	1	73	2	1	2	66	48	66	3311	2435	2869044	0	0	0	
-10.9095	-0.9215	1	1	84	1	1	0	66	55	76	3123	2339	2897408	0	0	0	
-10.9095	-1.0215	1	1	71	2	1	2	56	56	74	2726	2069	2868296	0	0	0	
-10.9095	-1.1215	1	1	79	4	0	2	68	67	53	2435	1848	2880332	0	0	0	
-10.9095	-1.2215	1	1	92	3	2	4	57	49	50	5554	3801	2880136	0	0	0	
-10.9095	-1.3215	1	1	86	8	0	2	37	37	69	5081	3504	2872744	0	0	0	
-10.9095	-1.4215	1	1	81	2	2	1	18	19	63	4750	3309	2884524	0	0	0	
-10.9095	-1.5215	1	1	90	3	1	0	7	13	60	4330	3020	2864052	0	0	0	
-10.9095	-1.6215	1	1	91	0	1	1	6	8	60	4076	2851	2887184	0	0	0	
-10.9095	-1.7215	1	1	94	0	1	2	9	16	62	3743	2627	2890532	0	0	0	
-10.9095	-1.8215	1	1	87	0	2	0	7	12	60	3576	2617	2877460	0	0	0	
-10.9095	-1.9215	1	1	84	3	1	0	5	5	66	3146	2311	2894868	0	0	0	
-10.9095	-2.0215	1	1	82	1	0	1	11	9	70	2820	2110	2858388	0	0	0	
-10.9095	-2.1215	1	1	82	2	0	1	12	9	57	2714	1946	2877652	0	0	0	
-10.9095	-2.2215	1	1	87	1	0	1	11	9	57	4604	3193	2882580	0	0	0	
-10.9095	-2.3215	1	1	79	4	1	0	7	9	66	5657	3875	2880340	0	0	0	
-10.9095	-2.4215	1	1	82	1	2	0	5	9	53	5155	3568	2891348	0	0	0	
-10.9095	-2.5215	1	1	86	4	0	0	4	5	63	4844	3405	2875604	0	0	0	
-10.9095	-2.6215	1	1	86	3	1	2	0	3	77	4493	3189	2875604	0	0	0	
-10.9095	-2.7215	1	1	87	4	1	0	3	5	56	4310	3072	2892116	0	0	0	
